Name,Address,City,Zip,Web,ProgramName
Palm Beach Atlantic University - West Palm Beach,901 S. Flagler Drive,West Palm Beach,33401,www.pba.edu,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
Palm Beach Atlantic University - West Palm Beach,901 S. Flagler Drive,West Palm Beach,33401,www.pba.edu,Nursing (CNURED) - Nursing education programs at the graduate degree levels
Palm Beach Atlantic University - West Palm Beach,901 S. Flagler Drive,West Palm Beach,33401,www.pba.edu,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
Palm Beach State College,4200 Congress Ave,Lake Worth,33461-4796,www.pbcc.edu/,Dietetics (DIETT) - Dietetic Technician Program
Palm Beach State College,4200 Congress Ave,Lake Worth,33461-4796,www.pbcc.edu/,Nursing (ADNUR) - Associate degree programs
Palm Beach State College,4200 Congress Ave,Lake Worth,33461-4796,www.pbcc.edu/,Nursing (NUR) - Baccalaureate program
Palm Beach State College,4200 Congress Ave,Lake Worth,33461-4796,www.pbcc.edu/,Dental Assisting (DA)
Palm Beach State College,4200 Congress Ave,Lake Worth,33461-4796,www.pbcc.edu/,Dental Hygiene (DH)
Palm Beach State College,4200 Congress Ave,Lake Worth,33461-4796,www.pbcc.edu/,Montessori Education (MONTE) - Montessori teacher education programs and institutions
Palm Beach State College,4200 Congress Ave,Lake Worth,33461-4796,www.pbcc.edu/,Radiologic Technology (RAD) - Programs for radiographers
Pasco-Hernando State College,10230 Ridge Road,New Port Richey,34654-5199,www.phcc.edu,Nursing (ADNUR) - Associate degree programs
Pasco-Hernando State College,10230 Ridge Road,New Port Richey,34654-5199,www.phcc.edu,Dental Hygiene (DH)
Pasco-Hernando State College,10230 Ridge Road,New Port Richey,34654-5199,www.phcc.edu,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
Pensacola State College,1000 College Blvd,Pensacola,32504-8998,www.pjc.edu,Dietetics (DIETT) - Dietetic Technician Program
Pensacola State College,1000 College Blvd,Pensacola,32504-8998,www.pjc.edu,Nursing (ADNUR) - Associate degree programs
Pensacola State College,1000 College Blvd,Pensacola,32504-8998,www.pjc.edu,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
Pensacola State College,1000 College Blvd,Pensacola,32504-8998,www.pjc.edu,Nursing (ADNUR) - Associate degree programs
Pensacola State College,1000 College Blvd,Pensacola,32504-8998,www.pjc.edu,Nursing (PNUR) - Practical nursing programs
Pensacola State College,1000 College Blvd,Pensacola,32504-8998,www.pjc.edu,Dental Assisting (DA)
Pensacola State College,1000 College Blvd,Pensacola,32504-8998,www.pjc.edu,Dental Hygiene (DH)
Pensacola State College,1000 College Blvd,Pensacola,32504-8998,www.pjc.edu,Physical Therapy (PTA) - Programs for the physical therapist assistant
Pensacola State College,1000 College Blvd,Pensacola,32504-8998,www.pjc.edu,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
Pensacola State College,1000 College Blvd,Pensacola,32504-8998,www.pjc.edu,Radiologic Technology (RAD) - Programs for radiographers
Polk State College,999 Avenue H NE,Winter Haven,33881-4299,www.polk.edu,Nursing (ADNUR) - Associate degree programs
Polk State College,999 Avenue H NE,Winter Haven,33881-4299,www.polk.edu,Nursing (NUR) - Baccalaureate program
Polk State College,999 Avenue H NE,Winter Haven,33881-4299,www.polk.edu,Occupational Therapy Assistant (OTA) - Programs leading to an associate degree
Polk State College,999 Avenue H NE,Winter Haven,33881-4299,www.polk.edu,Physical Therapy (PTA) - Programs for the physical therapist assistant
Polk State College,999 Avenue H NE,Winter Haven,33881-4299,www.polk.edu,Radiologic Technology (RAD) - Programs for radiographers
Ringling College of Art and Design,2700 North Tamiami Tr,Sarasota,34234-5895,www.Ringling.edu,Art and Design (ART) - Degree-granting schools and departments and non-degree-granting programs
Robert Morgan Educational Center and Technical College,18180 SW 122nd Ave,Miami,33177,rmec.dadeschools.net,Dental Assisting (DA)
Rollins College,1000 Holt Ave,Winter Park,32789-4499,www.rollins.edu,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
Saint Leo University,33701 State Road 52,Saint Leo,33574,www.saintleo.edu,Medical Dosimetry (MD) - Programs for medical dosimetrists
St. Petersburg College,14025 58th Street North,Clearwater,33760,www.spcollege.edu,Nursing (ADNUR) - Associate degree programs
St. Petersburg College,14025 58th Street North,Clearwater,33760,www.spcollege.edu,Nursing (NUR) - Baccalaureate program
St. Petersburg College,14025 58th Street North,Clearwater,33760,www.spcollege.edu,"Funeral Service Education (FUSER) - Institutions and programs awarding diplomas, associate degrees and bachelor's degrees"
St. Petersburg College,14025 58th Street North,Clearwater,33760,www.spcollege.edu,Dental Hygiene (DH)
St. Petersburg College,14025 58th Street North,Clearwater,33760,www.spcollege.edu,Physical Therapy (PTA) - Programs for the physical therapist assistant
St. Petersburg College,14025 58th Street North,Clearwater,33760,www.spcollege.edu,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
St. Petersburg College,14025 58th Street North,Clearwater,33760,www.spcollege.edu,Radiologic Technology (RAD) - Programs for radiographers
Pinellas Technical Education Center - St. Petersburg Campus,"901 34th Street, South",Saint Petersburg,33711,www.myptec.org,Dental Assisting (DA)
Santa Fe College,3000 NW 83rd St,Gainesville,32606,www.sfcollege.edu,Nursing (ADNUR) - Associate degree programs
Santa Fe College,3000 NW 83rd St,Gainesville,32606,www.sfcollege.edu,Nursing (PNUR) - Practical nursing programs
Santa Fe College,3000 NW 83rd St,Gainesville,32606,www.sfcollege.edu,Dental Assisting (DA)
Santa Fe College,3000 NW 83rd St,Gainesville,32606,www.sfcollege.edu,Dental Hygiene (DH)
Santa Fe College,3000 NW 83rd St,Gainesville,32606,www.sfcollege.edu,Physical Therapy (PTA) - Programs for the physical therapist assistant
Santa Fe College,3000 NW 83rd St,Gainesville,32606,www.sfcollege.edu,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
Santa Fe College,3000 NW 83rd St,Gainesville,32606,www.sfcollege.edu,Radiologic Technology (RAD) - Programs for radiographers
Santa Fe College,3000 NW 83rd St,Gainesville,32606,www.sfcollege.edu,Nuclear Medicine Technologist (NMT) - Programs for the nuclear medicine technologist
Suncoast Technical College,4748 Beneva Rd,Sarasota,34233,www.sarasotatech.org,Nursing (PNUR) - Practical nursing programs
Seminole State College of Florida,100 Weldon Blvd,Sanford,32773-6199,www.seminolestate.edu,Nursing (ADNUR) - Associate degree programs
Seminole State College of Florida,100 Weldon Blvd,Sanford,32773-6199,www.seminolestate.edu,Physical Therapy (PTA) - Programs for the physical therapist assistant
Sheridan Technical College,5400 Sheridan St,Hollywood,33021,www.SheridanTechnical.com,Medical Laboratory Technician Education (MLTAB) - Schools and programs for the medical laboratory technician
St. Johns River State College,5001 Saint Johns Ave,Palatka,32177,www.sjrcc.edu,Nursing (ADNUR) - Associate degree programs
South Florida State College,600 W College Dr,Avon Park,33825-9356,www.southflorida.edu,Nursing (ADNUR) - Associate degree programs
South Florida State College,600 W College Dr,Avon Park,33825-9356,www.southflorida.edu,Dental Assisting (DA)
South Florida State College,600 W College Dr,Avon Park,33825-9356,www.southflorida.edu,Dental Hygiene (DH)
South Florida State College,600 W College Dr,Avon Park,33825-9356,www.southflorida.edu,Radiologic Technology (RAD) - Programs for radiographers
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Dietetics (DIETI) - Dietetic Internship
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Professional Psychology (IPSY) - Predoctoral internship programs (Louis de la Parte Florida Mental Health Institute)
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Professional Psychology (IPSY) - Predoctoral internship programs (University of South Florida Counseling Center)
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Nursing (MNUR) - Master's program
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Nursing (NUR) - Baccalaureate program
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Pharmacy (PHAR) - Professional degree programs
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Pharmacy (PHAR) - Professional degree programs
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Physical Therapy (PT) - Professional programs for the physical therapist
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Clinical Psychology (CLPSY) - PhD Doctoral programs
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,School Psychology (SCPSY) - PhD Doctoral programs
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Audiology (AUD) - Graduate degree programs
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Clinical doctoral program in Audiology
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Speech-Language Pathology (SLP) - Graduate degree programs
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Health Services Administration (HSA) - Graduate programs in health services administration
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Nursing (CNURED) - Nursing education programs at the graduate degree levels
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,English Language
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Public Health (PHB) - Baccalaureate and Graduate level school of public health
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Medicine (MED) - Programs leading to the M.D. degree
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Art and Design (ART) - Degree-granting schools and departments and non-degree-granting programs
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Dance (DANCE) - Institutions and units within institutions offering degree-granting and non-degree-granting programs
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Theatre (THEA) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
University of South Florida,4202 East Fowler Ave,Tampa,33620-9951,www.usf.edu,"Nurse Anesthesia (ANEST) - Institutions and programs at the master's degree,  post master's certificate or doctoral degree levels"
St. Vincent's Medical Center,1 Shircliff Way,Jacksonville,32204,www.jaxhealth.com,Radiologic Technology (RAD) - Programs for radiographers
St. Vincent's Medical Center,1 Shircliff Way,Jacksonville,32204,www.jaxhealth.com,Nuclear Medicine Technologist (NMT) - Programs for the nuclear medicine technologist
Saint Thomas University,16401 NW 37th Ave,Miami Gardens,33054-6459,www.stu.edu,Law (LAW) - Professional schools
Stetson University,421 N Woodland Blvd,DeLand,32723,www.stetson.edu,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
Stetson University,421 N Woodland Blvd,DeLand,32723,www.stetson.edu,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
Stetson University,421 N Woodland Blvd,DeLand,32723,www.stetson.edu,Law (LAW) - Professional schools
Southeastern University,1000 Longfellow Blvd,Lakeland,33801-6034,seu.edu/,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
Tallahassee Community College,444 Appleyard Dr,Tallahassee,32304-2895,www.tcc.fl.edu,Nursing (ADNUR) - Associate degree programs
Tallahassee Community College,444 Appleyard Dr,Tallahassee,32304-2895,www.tcc.fl.edu,Dental Assisting (DA)
Tallahassee Community College,444 Appleyard Dr,Tallahassee,32304-2895,www.tcc.fl.edu,Dental Hygiene (DH)
The University of Tampa,401 W Kennedy Blvd,Tampa,33606-1490,www.ut.edu,Nursing (MNUR) - Master's program
The University of Tampa,401 W Kennedy Blvd,Tampa,33606-1490,www.ut.edu,Nursing (NUR) - Baccalaureate program
The University of Tampa,401 W Kennedy Blvd,Tampa,33606-1490,www.ut.edu,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
Valencia College,190 South Orange Avenue,Orlando,32801,valenciacc.edu,English Language (English Language Intensive Englsh Program)
Valencia College,190 South Orange Avenue,Orlando,32801,valenciacc.edu,Radiologic Technology (RAD) - Programs for radiographers
Valencia College,190 South Orange Avenue,Orlando,32801,valenciacc.edu,Nursing (ADNUR) - Associate degree programs
Valencia College,190 South Orange Avenue,Orlando,32801,valenciacc.edu,Dental Hygiene (DH)
Webber International University,1201 N Scenic Hwy,Babson Park,33827-0096,www.webber.edu,Liberal Education (LBRL) - Institutions of higher education and programs within institutions of higher education that offer liberal arts degree(s) at the baccalaureate level of documented equivalency
Webber International University,1201 N Scenic Hwy,Babson Park,33827-0096,www.webber.edu,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
The University of West Florida,11000 University Pky,Pensacola,32514-5750,uwf.edu,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
The University of West Florida,11000 University Pky,Pensacola,32514-5750,uwf.edu,Nursing (CNURED) - Nursing education programs at the graduate degree levels
The University of West Florida,11000 University Pky,Pensacola,32514-5750,uwf.edu,Public Health Programs (PHPG) - Graduate level program offered outside a school of public health
The University of West Florida,11000 University Pky,Pensacola,32514-5750,uwf.edu,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
The University of West Florida,11000 University Pky,Pensacola,32514-5750,uwf.edu,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
William T. McFatter Technical College,6500 Nova Drive,Davie,33317,www.mcfattertech.com,Dental Laboratory Technology (DT)
Abraham Baldwin Agricultural College,2802 Moore Hwy,Tifton,31793-2601,www.abac.edu,Nursing (ADNUR) - Associate degree programs
Albany Technical College,1704 South Slappey Boulevard,Albany,31701,www.albanytech.edu,Dental Assisting (DA)
Albany Technical College,1704 South Slappey Boulevard,Albany,31701,www.albanytech.edu,Radiologic Technology (RAD) - Programs for radiographers
Darton State College,2400 Gillionville Rd,Albany,31707-3098,www.darton.edu,Nursing (ADNUR) - Associate degree programs
Darton State College,2400 Gillionville Rd,Albany,31707-3098,www.darton.edu,Nursing (NUR) - Baccalaureate program
Darton State College,2400 Gillionville Rd,Albany,31707-3098,www.darton.edu,Dental Hygiene (DH)
Darton State College,2400 Gillionville Rd,Albany,31707-3098,www.darton.edu,Occupational Therapy Assistant (OTA) - Programs leading to an associate degree
Darton State College,2400 Gillionville Rd,Albany,31707-3098,www.darton.edu,Physical Therapy (PTA) - Programs for the physical therapist assistant
Darton State College,2400 Gillionville Rd,Albany,31707-3098,www.darton.edu,Radiologic Technology (RAD) - Programs for radiographers
Albany State University,504 College Drive,Albany,31705,www.potentialrealized.org/,Nursing (MNUR) - Master's program
Albany State University,504 College Drive,Albany,31705,www.potentialrealized.org/,Nursing (NUR) - Baccalaureate program
Albany State University,504 College Drive,Albany,31705,www.potentialrealized.org/,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
Armstrong State University,11935 Abercorn St,Savannah,31419-1997,www.armstrong.edu,Dental Hygiene (DH)
Armstrong State University,11935 Abercorn St,Savannah,31419-1997,www.armstrong.edu,Physical Therapy (PT) - Professional programs for the physical therapist
Armstrong State University,11935 Abercorn St,Savannah,31419-1997,www.armstrong.edu,Speech-Language Pathology (SLP) - Graduate degree programs
Armstrong State University,11935 Abercorn St,Savannah,31419-1997,www.armstrong.edu,Health Services Administration (HSA) - Graduate programs in health services administration
Armstrong State University,11935 Abercorn St,Savannah,31419-1997,www.armstrong.edu,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
Armstrong State University,11935 Abercorn St,Savannah,31419-1997,www.armstrong.edu,Nursing (CNURED) - Nursing education programs at the graduate degree levels
Armstrong State University,11935 Abercorn St,Savannah,31419-1997,www.armstrong.edu,Public Health Programs (PHPG) - Graduate level program offered outside a school of public health
Armstrong State University,11935 Abercorn St,Savannah,31419-1997,www.armstrong.edu,Radiologic Technology (RAD) - Programs for radiographers
Armstrong State University,11935 Abercorn St,Savannah,31419-1997,www.armstrong.edu,Radiologic Technology (RADTT) - Programs for radiation therapists
Armstrong State University,11935 Abercorn St,Savannah,31419-1997,www.armstrong.edu,Nuclear Medicine Technologist (NMT) - Programs for the nuclear medicine technologist
Armstrong State University,11935 Abercorn St,Savannah,31419-1997,www.armstrong.edu,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
Armstrong State University,11935 Abercorn St,Savannah,31419-1997,www.armstrong.edu,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
The Art Institute of Atlanta,"6600 Peachtree Dunwoody Rd., 100 Embassy Row",Atlanta,30328-1635,www.artinstitutes.edu/atlanta/,Art and Design (ART) - Degree-granting schools and departments and non-degree-granting programs
Atlanta Technical College,"1560 Metropolitan Pkwy, S.W.",Atlanta,30310,www.atlantatech.edu,Dental Assisting (DA)
Atlanta Technical College,"1560 Metropolitan Pkwy, S.W.",Atlanta,30310,www.atlantatech.edu,Dental Hygiene (DH)
Atlanta Technical College,"1560 Metropolitan Pkwy, S.W.",Atlanta,30310,www.atlantatech.edu,Dental Laboratory Technology (DT)
Atlanta Technical College,"1560 Metropolitan Pkwy, S.W.",Atlanta,30310,www.atlantatech.edu,Physical Therapy (PTA) - Programs for the physical therapist assistant
Atlanta Technical College,"1560 Metropolitan Pkwy, S.W.",Atlanta,30310,www.atlantatech.edu,Physical Therapy (PTA) - Programs for the physical therapist assistant
Atlanta Technical College,"1560 Metropolitan Pkwy, S.W.",Atlanta,30310,www.atlantatech.edu,Radiologic Technology (RAD) - Programs for radiographers
Point University,2605 Ben Hill Road,East Point,30344,www.acc.edu,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
Clark Atlanta University,223 James P Brawley Drive,Atlanta,30314,www.cau.edu,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
Augusta Technical College,3200 Augusta Tech Drive,Augusta,30906,www.augustatech.edu,Nursing (PNUR) - Practical nursing programs
Augusta Technical College,3200 Augusta Tech Drive,Augusta,30906,www.augustatech.edu,Dental Assisting (DA)
Augusta Technical College,3200 Augusta Tech Drive,Augusta,30906,www.augustatech.edu,Occupational Therapy Assistant (OTA) - Programs leading to an associate degree
Augusta Technical College,3200 Augusta Tech Drive,Augusta,30906,www.augustatech.edu,Radiologic Technology (RAD) - Programs for radiographers
Augusta State University,2500 Walton Way,Augusta,30904-2200,www.aug.edu,Nursing (ADNUR) - Associate degree programs
Augusta State University,2500 Walton Way,Augusta,30904-2200,www.aug.edu,Nursing (NUR) - Baccalaureate program
Augusta State University,2500 Walton Way,Augusta,30904-2200,www.aug.edu,Art and Design (ART) - Degree-granting schools and departments and non-degree-granting programs
Augusta State University,2500 Walton Way,Augusta,30904-2200,www.aug.edu,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
Augusta State University,2500 Walton Way,Augusta,30904-2200,www.aug.edu,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
Bainbridge State College,2500 E Shotwell St,Bainbridge,39819,www.bainbridge.edu,Nursing (ADNUR) - Associate degree programs
Berry College,2277 Martha Berry Hwy NW,Mount Berry,30149,www.berry.edu,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
Berry College,2277 Martha Berry Hwy NW,Mount Berry,30149,www.berry.edu,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
Berry College,2277 Martha Berry Hwy NW,Mount Berry,30149,www.berry.edu,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
Brenau University,500 Washington Street SE,Gainesville,30501-3668,www.brenau.edu,Nursing (MNUR) - Master's program
Brenau University,500 Washington Street SE,Gainesville,30501-3668,www.brenau.edu,Nursing (NUR) - Baccalaureate program
Brenau University,500 Washington Street SE,Gainesville,30501-3668,www.brenau.edu,Occupational Therapy (OT) - Professional Programs
Brenau University,500 Washington Street SE,Gainesville,30501-3668,www.brenau.edu,Occupational Therapy (OTM) - Programs leading to a Master's Degree
Brenau University,500 Washington Street SE,Gainesville,30501-3668,www.brenau.edu,Physical Therapy (PT) - Professional programs for the physical therapist
Brenau University,500 Washington Street SE,Gainesville,30501-3668,www.brenau.edu,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
Brenau University,500 Washington Street SE,Gainesville,30501-3668,www.brenau.edu,Nursing (CNURED) - Nursing education programs at the graduate degree levels
Brenau University,500 Washington Street SE,Gainesville,30501-3668,www.brenau.edu,Dance (DANCE) - Institutions and units within institutions offering degree-granting and non-degree-granting programs
Brenau University,500 Washington Street SE,Gainesville,30501-3668,www.brenau.edu,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
Brenau University,500 Washington Street SE,Gainesville,30501-3668,www.brenau.edu,Occupational Therapy (OT) - Professional Programs
Brenau University,500 Washington Street SE,Gainesville,30501-3668,www.brenau.edu,Occupational Therapy (OTM) - Programs leading to a Master's Degree
Brewton-Parker College,201 David-Eliza Fountain Circle,Mount Vernon,30445,www.bpc.edu,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
Brewton-Parker College,201 David-Eliza Fountain Circle,Mount Vernon,30445,www.bpc.edu,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
College of Coastal Georgia,One College Drive,Brunswick,31520-3614,www.ccga.edu,Nursing (ADNUR) - Associate degree programs
College of Coastal Georgia,One College Drive,Brunswick,31520-3614,www.ccga.edu,Nursing (NUR) - Baccalaureate program
College of Coastal Georgia,One College Drive,Brunswick,31520-3614,www.ccga.edu,Radiologic Technology (RAD) - Programs for radiographers
College of Coastal Georgia,One College Drive,Brunswick,31520-3614,www.ccga.edu,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
West Central Technical College,176 Murphy Campus Blvd.,Waco,30182,www.westcentraltech.edu,Nursing (ADNUR) - Associate degree programs
West Central Technical College,176 Murphy Campus Blvd.,Waco,30182,www.westcentraltech.edu,Dental Hygiene (DH) (Douglasville Campus)
West Central Technical College,176 Murphy Campus Blvd.,Waco,30182,www.westcentraltech.edu,Radiologic Technology (RAD) - Programs for radiographers
West Central Technical College,176 Murphy Campus Blvd.,Waco,30182,www.westcentraltech.edu,Radiologic Technology (RAD) - Programs for radiographers (Douglasville Campus)
Clayton  State University,2000 Clayton State Boulevard,Morrow,30260-0285,www.clayton.edu,Dental Hygiene (DH)
Clayton  State University,2000 Clayton State Boulevard,Morrow,30260-0285,www.clayton.edu,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
Clayton  State University,2000 Clayton State Boulevard,Morrow,30260-0285,www.clayton.edu,Nursing (CNURED) - Nursing education programs at the graduate degree levels
Clayton  State University,2000 Clayton State Boulevard,Morrow,30260-0285,www.clayton.edu,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
Clayton  State University,2000 Clayton State Boulevard,Morrow,30260-0285,www.clayton.edu,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
Columbus Technical College,928 Manchester Expy,Columbus,31904-6572,www.columbustech.org,Nursing (ADNUR) - Associate degree programs
Columbus Technical College,928 Manchester Expy,Columbus,31904-6572,www.columbustech.org,Nursing (PNUR) - Practical nursing programs
Columbus Technical College,928 Manchester Expy,Columbus,31904-6572,www.columbustech.org,Dental Assisting (DA)
Columbus Technical College,928 Manchester Expy,Columbus,31904-6572,www.columbustech.org,Dental Hygiene (DH)
Columbus Technical College,928 Manchester Expy,Columbus,31904-6572,www.columbustech.org,Radiologic Technology (RAD) - Programs for radiographers
Columbus State University,4225 University Ave,Columbus,31907-5645,www.columbusstate.edu,Nursing (NUR) - Baccalaureate program
Columbus State University,4225 University Ave,Columbus,31907-5645,www.columbusstate.edu,Occupational Therapy (OT) - Professional Programs
Columbus State University,4225 University Ave,Columbus,31907-5645,www.columbusstate.edu,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
Columbus State University,4225 University Ave,Columbus,31907-5645,www.columbusstate.edu,Nursing (CNURED) - Nursing education programs at the graduate degree levels
Columbus State University,4225 University Ave,Columbus,31907-5645,www.columbusstate.edu,Art and Design (ART) - Degree-granting schools and departments and non-degree-granting programs
Columbus State University,4225 University Ave,Columbus,31907-5645,www.columbusstate.edu,Music (MUS) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
Columbus State University,4225 University Ave,Columbus,31907-5645,www.columbusstate.edu,Theatre (THEA) - Institutions and units within institutions offering degree-granting and/or non-degree-granting programs
Columbus State University,4225 University Ave,Columbus,31907-5645,www.columbusstate.edu,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
Georgia Northwestern Technical College - Floyd County Campus,One Maurice Culberson Dr,Rome,30161,www.gntc.edu,Radiologic Technology (RAD) - Programs for radiographers
Georgia Northwestern Technical College - Floyd County Campus,One Maurice Culberson Dr,Rome,30161,www.gntc.edu,Radiologic Technology (RAD) - Programs for radiographers
Georgia Northwestern Technical College - Floyd County Campus,One Maurice Culberson Dr,Rome,30161,www.gntc.edu,Radiologic Technology (RADTT) - Programs for radiation therapists
Georgia Northwestern Technical College - Floyd County Campus,One Maurice Culberson Dr,Rome,30161,www.gntc.edu,Nuclear Medicine Technologist (NMT) - Programs for the nuclear medicine technologist
Georgia Northwestern Technical College - Floyd County Campus,One Maurice Culberson Dr,Rome,30161,www.gntc.edu,Dental Assisting (DA)
Georgia Northwestern Technical College - Floyd County Campus,One Maurice Culberson Dr,Rome,30161,www.gntc.edu,Nursing (ADNUR) - Associate degree programs
Georgia Northwestern Technical College - Floyd County Campus,One Maurice Culberson Dr,Rome,30161,www.gntc.edu,Occupational Therapy Assistant (OTA) - Programs leading to an associate degree
Georgia Northwestern Technical College - Floyd County Campus,One Maurice Culberson Dr,Rome,30161,www.gntc.edu,Occupational Therapy Assistant (OTA) - Programs leading to an associate degree
Dalton State College,650 College Drive,Dalton,30720-3797,www.daltonstate.edu,Nursing (ADNUR) - Associate degree programs
Dalton State College,650 College Drive,Dalton,30720-3797,www.daltonstate.edu,Nursing (NUR) - Baccalaureate program
Dalton State College,650 College Drive,Dalton,30720-3797,www.daltonstate.edu,Radiologic Technology (RAD) - Programs for radiographers
Dalton State College,650 College Drive,Dalton,30720-3797,www.daltonstate.edu,Teacher Education (TED) - Baccalaureate and graduate programs for the preparation of teachers and other professional personnel for elementary and secondary schools
Dekalb Medical Center,2701 North Decatur Road,Decatur,30033,www.dekalbmedical.org,Radiologic Technology (RAD) - Programs for radiographers
South University,709 Mall Blvd,Savannah,31406,www.southuniversity.edu,Pharmacy (PHAR) - Professional degree programs
South University,709 Mall Blvd,Savannah,31406,www.southuniversity.edu,Physical Therapy (PTA) - Programs for the physical therapist assistant
South University,709 Mall Blvd,Savannah,31406,www.southuniversity.edu,Nursing (CNDNP) - Nursing education programs at the doctorate degree levels
South University,709 Mall Blvd,Savannah,31406,www.southuniversity.edu,Nursing (CNURED) - Nursing education programs at the baccalaureate degree levels
